record_id,source_id,smiles,inchi,inchikey,status,errors,MolWt,ExactMolWt,LogP,TPSA,HBD,HBA,NumRotatableBonds,RingCount,NumAromaticRings,FractionCSP3,HeavyAtomCount,QED,lipinski_pass,lipinski_violations,pains_pass,pains_violations,pains_violation_details,molecule_chembl_id,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,confidence_score,n_measurements,pIC50,activity_class,activity_label,lipinski_violation_details
57771d03,,O=C1N=C2C(=C1NCCCc1ccccc1)c1ccc(N3CCSCC3)c3cccc2c13,,,raw,,439.5840000000003,439.17183342,4.669400000000005,44.7,1,4,6,6,3,0.25925925925925924,32,0.5671868948205859,True,0,False,1,PAINS match: anil_di_alk_B(251),CHEMBL2312483,49.0,nM,=,7.31,CHEMBL2318341,Binding affinity to human Bcl-2 (unknown origin) by biotin-Bim displacement based ELISA,0.8,1,7.3098,1,active,
63b673ad,,CCCCCCNC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,,,raw,,405.56700000000023,405.187483484,4.616900000000004,44.7,1,4,7,5,2,0.4166666666666667,29,0.683080270629428,True,0,False,1,PAINS match: anil_di_alk_B(251),CHEMBL2312482,96.0,nM,=,7.02,CHEMBL2318341,Binding affinity to human Bcl-2 (unknown origin) by biotin-Bim displacement based ELISA,0.8,1,7.0177,1,active,
0b4cc199,,CCCCNC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,,,raw,,377.51300000000015,377.156183356,3.836700000000003,44.7,1,4,5,5,2,0.36363636363636365,27,0.804455185435806,True,0,False,1,PAINS match: anil_di_alk_B(251),CHEMBL2312481,198.0,nM,=,6.7,CHEMBL2318341,Binding affinity to human Bcl-2 (unknown origin) by biotin-Bim displacement based ELISA,0.8,1,6.7033,1,active,
1de46395,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nc(C(F)(F)F)nc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,,raw,,996.5659999999997,995.252263016,9.4573,127.84,2,11,16,7,5,0.37777777777777777,66,0.07254208505001875,False,3,True,0,,CHEMBL2322022,46.0,nM,=,7.34,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.3372,1,active,MW=996.6 > 500.0; LogP=9.46 > 5.0; HBA=11 > 10
a868c7ff,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nc(Cl)nc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,,raw,,963.0139999999999,961.2259060360001,9.091900000000003,127.84,2,11,16,7,5,0.36363636363636365,63,0.0726695622226926,False,3,True,0,,CHEMBL2322021,32.0,nM,=,7.5,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.4949,1,active,MW=963.0 > 500.0; LogP=9.09 > 5.0; HBA=11 > 10
b11f3400,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4cc(F)ccc4-c4ccc(Cl)cc4)CC2)C3=O)cc1S(=O)(=O)C(F)(F)F,,,raw,,960.5420000000001,959.2347211320003,8.217800000000008,144.91,2,11,16,7,5,0.3409090909090909,64,0.07295525304103255,False,3,True,0,,CHEMBL2322020,142.0,nM,=,6.85,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,6.8477,1,active,MW=960.5 > 500.0; LogP=8.22 > 5.0; HBA=11 > 10
420ceb6b,,CC(c1ccccc1-c1ccc(Cl)cc1)N1CCC(N2CCc3c(ncnc3NS(=O)(=O)c3ccc(N[C@H](CCN(C)C)CSc4ccccc4)c(S(=O)(=O)C(F)(F)F)c3)C2)CC1,,,raw,,942.5959999999999,941.2805284520001,8.999500000000003,127.84,2,11,16,7,5,0.37777777777777777,63,0.0921059230513803,False,3,True,0,,CHEMBL2326747,35.0,nM,=,7.46,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.4559,1,active,MW=942.6 > 500.0; LogP=9.00 > 5.0; HBA=11 > 10
7629006a,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4cc(F)ccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,,raw,,946.5590000000001,945.2554565760003,8.577600000000006,127.84,2,11,16,7,5,0.36363636363636365,63,0.07299786889173975,False,3,True,0,,CHEMBL2326746,33.0,nM,=,7.48,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.4815,1,active,MW=946.6 > 500.0; LogP=8.58 > 5.0; HBA=11 > 10
e60244c9,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F,,,raw,,928.5690000000001,927.2648783880003,8.438500000000007,127.84,2,11,16,7,5,0.36363636363636365,62,0.09265453365643667,False,3,True,0,,CHEMBL2326745,19.0,nM,=,7.72,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.7212,1,active,MW=928.6 > 500.0; LogP=8.44 > 5.0; HBA=11 > 10
f28c6415,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nnc3n2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)CC3)cc1S(=O)(=O)C(F)(F)F,,,raw,,931.573,930.2757774200003,7.740000000000009,132.76999999999998,2,12,16,7,5,0.3953488372093023,62,0.09428195411095064,False,3,True,0,,CHEMBL2326744,25.0,nM,=,7.6,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.6021,1,active,MW=931.6 > 500.0; LogP=7.74 > 5.0; HBA=12 > 10
50c1df01,,O=S(=O)(Nc1ncnc2c1CN(C1CCN(Cc3ccccc3-c3ccc(Cl)cc3)CC1)C2)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c(S(=O)(=O)C(F)(F)F)c1,,,raw,,956.5789999999998,955.2597930080001,8.166600000000008,137.07,2,12,16,8,5,0.37777777777777777,64,0.09241910491730486,False,3,True,0,,CHEMBL2322029,740.0,nM,=,6.13,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,6.1308,1,active,MW=956.6 > 500.0; LogP=8.17 > 5.0; HBA=12 > 10
0f5813a3,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC2=NS(=O)(=O)c3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc32)cc1[N+](=O)[O-],,,raw,,874.5109999999999,873.220372808,7.189300000000008,157.56,2,11,15,7,5,0.2619047619047619,59,0.062368029580047855,False,3,True,0,,CHEMBL2322027,17.0,nM,=,7.77,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.7696,1,active,MW=874.5 > 500.0; LogP=7.19 > 5.0; HBA=11 > 10
9a6c59cc,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2nnc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)cnn23)cc1[N+](=O)[O-],,,raw,,827.437,826.2598695360001,7.000400000000008,154.14000000000001,2,13,16,7,6,0.275,57,0.05869568740465848,False,3,True,0,,CHEMBL2322026,25.0,nM,=,7.6,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.6021,1,active,MW=827.4 > 500.0; LogP=7.00 > 5.0; HBA=13 > 10
94b9aa8f,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2cccc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)cnc23)cc1[N+](=O)[O-],,,raw,,836.484,835.2741226320001,9.1109,123.95000000000002,2,10,16,7,6,0.25,58,0.05546128670271751,False,2,True,0,,CHEMBL2322024,68.0,nM,=,7.17,CHEMBL2328210,Inhibition of Bcl-2/biotinylated BAK (unknown origin) interaction incubated for 1 hr by surface plasmon resonance analysis,0.8,1,7.1675,1,active,MW=836.5 > 500.0; LogP=9.11 > 5.0
01d8a990,,Cc1c(C(=O)NS(C)(=O)=O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C(C)C,,,raw,,1013.7089999999996,1012.3200868440001,9.61432,179.23,3,13,19,7,6,0.3,69,0.03981698886022627,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325764,1.8,nM,=,8.74,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.7447,1,active,MW=1013.7 > 500.0; LogP=9.61 > 5.0; HBA=13 > 10
ce2cadbf,,CCn1c(C)c(C(=O)NS(C)(=O)=O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,,,raw,,999.6819999999997,998.3044367800001,9.053320000000005,179.23,3,13,19,7,6,0.2857142857142857,68,0.03990133960266579,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325763,1.8,nM,=,8.74,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.7447,1,active,MW=999.7 > 500.0; LogP=9.05 > 5.0; HBA=13 > 10
42fc9adc,,CCCCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,,,raw,,950.6279999999998,949.3422021920001,10.842319999999992,153.29,3,11,20,7,6,0.3,66,0.0380694329228463,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325762,23.0,nM,=,7.64,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,7.6383,1,active,MW=950.6 > 500.0; LogP=10.84 > 5.0; HBA=11 > 10
f55be114,,CCCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,,,raw,,936.6009999999999,935.3265521280001,10.452219999999995,153.29,3,11,19,7,6,0.2857142857142857,65,0.040405725341722265,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325761,10.0,nM,=,8.0,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.0,1,active,MW=936.6 > 500.0; LogP=10.45 > 5.0; HBA=11 > 10
8f94dbbe,,Cc1c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C(C)C,,,raw,,936.6009999999999,935.3265521280001,10.623119999999993,153.29,3,11,18,7,6,0.2857142857142857,65,0.04287263295518805,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2159740,1.4,nM,=,8.85,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.8539,1,active,MW=936.6 > 500.0; LogP=10.62 > 5.0; HBA=11 > 10
d267be85,,Cc1oc(-c2ccc(Cl)cc2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1C(=O)O,,,raw,,895.5039999999998,894.2636175240001,9.83372,161.5,3,11,17,7,6,0.2391304347826087,62,0.045238715918697825,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325760,3.8,nM,=,8.42,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.4202,1,active,MW=895.5 > 500.0; LogP=9.83 > 5.0; HBA=11 > 10
a46bfc66,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(-c6ccc(Cl)cc6)nn(C)c5C(=O)O)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,895.5079999999999,894.274850904,8.665800000000006,166.18,3,12,17,7,6,0.24444444444444444,62,0.045397690178872005,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325759,3.7,nM,=,8.43,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.4318,1,active,MW=895.5 > 500.0; LogP=8.67 > 5.0; HBA=12 > 10
3d5b46c5,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)O)nn(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,895.5079999999999,894.274850904,8.665800000000006,166.18000000000004,3,12,17,7,6,0.24444444444444444,62,0.045397690178872005,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325758,7.1,nM,=,8.15,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.1487,1,active,MW=895.5 > 500.0; LogP=8.67 > 5.0; HBA=12 > 10
89849f99,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)NS(C)(=O)=O)cnn5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,958.5889999999999,957.2527355560001,7.442200000000009,192.12,3,14,18,7,6,0.24444444444444444,65,0.043798721344985435,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325757,5.4,nM,=,8.27,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.2676,1,active,MW=958.6 > 500.0; LogP=7.44 > 5.0; HBA=14 > 10
e2d2d4c5,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)NS(C)(=O)=O)ncn5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,958.5889999999999,957.2527355560001,7.442200000000009,192.12,3,14,18,7,6,0.24444444444444444,65,0.043798721344985435,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2326039,3.8,nM,=,8.42,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.4202,1,active,MW=958.6 > 500.0; LogP=7.44 > 5.0; HBA=14 > 10
6116ea09,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5cnoc5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,838.456,837.2533871879999,9.222100000000001,137.09,2,11,16,7,6,0.23255813953488372,58,0.054854341774906716,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2326038,350.0,nM,=,6.46,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.4559,1,active,MW=838.5 > 500.0; LogP=9.22 > 5.0; HBA=11 > 10
f02de659,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5cn(C)nc5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,851.4989999999999,850.2850216639999,8.967600000000004,128.88,2,11,16,7,6,0.25,59,0.055351174445511145,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2326037,140.0,nM,=,6.85,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.8539,1,active,MW=851.5 > 500.0; LogP=8.97 > 5.0; HBA=11 > 10
72755814,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5cnn(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,851.4989999999999,850.2850216639999,8.967600000000004,128.88000000000002,2,11,16,7,6,0.25,59,0.055351174445511145,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325774,210.0,nM,=,6.68,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.6778,1,active,MW=851.5 > 500.0; LogP=8.97 > 5.0; HBA=11 > 10
e3de2f33,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5ccnn5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,837.472,836.2693716,8.752800000000004,128.88000000000002,2,11,16,7,6,0.23255813953488372,58,0.05550171698106068,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325773,110.0,nM,=,6.96,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.9586,1,active,MW=837.5 > 500.0; LogP=8.75 > 5.0; HBA=11 > 10
4966db98,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5cncn5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,837.472,836.2693716,8.752800000000004,128.88000000000002,2,11,16,7,6,0.23255813953488372,58,0.05550171698106068,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325772,46.0,nM,=,7.34,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,7.3372,1,active,MW=837.5 > 500.0; LogP=8.75 > 5.0; HBA=11 > 10
8b13eafe,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)O)c(Cl)n(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,928.9649999999999,927.2406295840001,9.924199999999997,153.29000000000002,3,11,17,7,6,0.2391304347826087,63,0.045526240763028525,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325771,1.5,nM,=,8.82,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.8239,1,active,MW=929.0 > 500.0; LogP=9.92 > 5.0; HBA=11 > 10
19b76232,,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ccc(N3CCN(c4cccc(-c5c(C(=O)O)c(C(F)(F)F)n(C)c5-c5ccc(Cl)cc5)c4)CC3)cc2)cc1[N+](=O)[O-],,,raw,,962.517,961.266986564,10.289599999999997,153.29000000000002,3,11,17,7,6,0.2553191489361702,66,0.0454856917702358,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325770,1.1,nM,=,8.96,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.9586,1,active,MW=962.5 > 500.0; LogP=10.29 > 5.0; HBA=11 > 10
18ba3c84,,Cc1c(C#N)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,889.5479999999999,888.300671728,9.752699999999997,139.78,2,11,16,7,6,0.2553191489361702,62,0.05486814710581122,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325769,17.0,nM,=,7.77,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,7.7696,1,active,MW=889.5 > 500.0; LogP=9.75 > 5.0; HBA=11 > 10
0001b927,,Cc1c(C(F)(F)F)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,932.5349999999999,931.292807388,10.899819999999991,115.99000000000001,2,10,16,7,6,0.2765957446808511,64,0.05559241108800889,False,2,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325768,271.0,nM,=,6.57,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.567,1,active,MW=932.5 > 500.0; LogP=10.90 > 5.0
c8aefd17,,Cc1c(Cl)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,898.9829999999998,897.2664504080001,10.534419999999992,115.99000000000001,2,10,16,7,6,0.2608695652173913,61,0.05564711590567504,False,2,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325767,260.0,nM,=,6.58,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,6.585,1,active,MW=899.0 > 500.0; LogP=10.53 > 5.0
d25b9cdb,,Cc1c(C(=O)NS(C)(=O)=O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,985.6549999999996,984.2887867160001,8.570420000000007,179.23,3,13,18,7,6,0.2708333333333333,67,0.04252165174280818,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325766,0.9,nM,=,9.05,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,9.0458,1,active,MW=985.7 > 500.0; LogP=8.57 > 5.0; HBA=13 > 10
05f835a1,,Cc1c(C(=O)N2CC(C)(O)C2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,977.6539999999997,976.353101224,9.087820000000004,156.53,3,12,17,8,6,0.3137254901960784,68,0.04553988011136257,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2325765,5.6,nM,=,8.25,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.2518,1,active,MW=977.7 > 500.0; LogP=9.09 > 5.0; HBA=12 > 10
3205e02f,,Cc1c(C(=O)N[C@H]2C[C@@](C)(O)C2)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,991.6809999999996,990.3687512880001,9.52422,165.32,4,12,18,8,6,0.3269230769230769,69,0.036835393617317795,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2326041,7.5,nM,=,8.12,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.1249,1,active,MW=991.7 > 500.0; LogP=9.52 > 5.0; HBA=12 > 10
60b088ce,,Cc1c(C(N)=O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,907.5629999999999,906.3112364120001,8.979920000000003,159.08,3,11,17,7,6,0.2553191489361702,63,0.04583509417807814,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2326040,19.0,nM,=,7.72,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,7.7212,1,active,MW=907.6 > 500.0; LogP=8.98 > 5.0; HBA=11 > 10
d46c64a6,,CNC(=O)c1c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n(C)c1C,,,raw,,921.5899999999998,920.3268864759999,9.240620000000002,145.09,3,11,17,7,6,0.2708333333333333,64,0.04601956174525012,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2159736,5.0,nM,=,8.3,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.301,1,active,MW=921.6 > 500.0; LogP=9.24 > 5.0; HBA=11 > 10
d3399976,,Cc1cc(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C,,,raw,,864.538,863.30542276,9.881019999999996,115.99000000000001,2,10,16,7,6,0.2608695652173913,60,0.05575944156902043,False,2,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2159738,99.0,nM,=,7.0,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,7.0044,1,active,MW=864.5 > 500.0; LogP=9.88 > 5.0
b5e31744,,CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN(C)C)CSc6ccccc6)c([N+](=O)[O-])c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,,,raw,,922.5739999999998,921.3109020640001,10.062119999999997,153.29,3,11,18,7,6,0.2708333333333333,64,0.042900438115129974,False,3,False,1,PAINS match: anil_di_alk_A(478),CHEMBL2159739,2.0,nM,=,8.7,CHEMBL2330000,Binding affinity to BCL2 (unknown origin) after 2 hrs by fluorescence polarization assay,0.8,1,8.699,1,active,MW=922.6 > 500.0; LogP=10.06 > 5.0; HBA=11 > 10
